2010-09	Tires	120
2010-09	Tobacco Shops	57
2010-09	Tours	173
2010-09	Towing	3
2010-09	Toy Stores	75
2010-09	Traditional Chinese Medicine	1
2010-09	Trailer Rental	3
2010-09	Train Stations	47
2010-09	Trainers	273
2010-09	Trains	2
2010-09	Transmission Repair	1
2010-09	Transportation	537
2010-09	Travel Services	40
2010-09	Trophy Shops	1
2010-09	Truck Rental	15
2010-09	Turkish	13
2010-09	Tuscan	13
2010-09	Tutoring Centers	4
2010-09	Ukrainian	8
2010-09	Uniforms	2
2010-09	University Housing	12
2010-09	Urgent Care	10
2010-09	Urologists	1
2010-09	Used	113
2010-09	Used Bookstore	8
2010-09	Used Car Dealers	11
2010-09	Vacation Rentals	17
2010-09	Vape Shops	3
2010-09	Vegan	259
2010-09	Vegetarian	629
2010-09	Venues & Event Spaces	1276
2010-09	Veterinarians	49
2010-09	Video Game Stores	8
2010-09	Video/Film Production	2
2010-09	Videos & Video Game Rental	40
2010-09	Vietnamese	309
2010-09	Vintage & Consignment	113
2010-09	Vinyl Records	42
2010-09	Visitor Centers	11
2010-09	Vitamins & Supplements	16
2010-09	Vocational & Technical School	2
2010-09	Waffles	29
2010-09	Walking Tours	4
2010-09	Wallpapering	1
2010-09	Watch Repair	2
2010-09	Watches	2
2010-09	Water Heater Installation/Repair	5
2010-09	Water Parks	10
2010-09	Waxing	51
2010-09	Web Design	3
2010-09	Wedding Chapels	1
2010-09	Wedding Planning	55
2010-09	Weight Loss Centers	24
2010-09	Whale Watching Tours	1
2010-09	Wheel & Rim Repair	4
2010-09	Whiskey Bars	49
2010-09	Wholesale Stores	72
2010-09	Wholesalers	2
2010-09	Wigs	5
2010-09	Windows Installation	1
2010-09	Windshield Installation & Repair	1
2010-09	Wine & Spirits	1146
2010-09	Wine Bars	570
2010-09	Wine Tasting Classes	1
2010-09	Wine Tasting Room	31
2010-09	Wine Tours	10
2010-09	Wineries	118
2010-09	Women's Clothing	275
2010-09	Wraps	26
2010-09	Yoga	132
2010-09	Ziplining	1
2010-09	Zoos	80
2010-10	Acai Bowls	12
2010-10	Accessories	153
2010-10	Acne Treatment	1
2010-10	Active Life	1684
2010-10	Acupuncture	5
2010-10	Adult	11
2010-10	Adult Education	15
2010-10	Adult Entertainment	58
2010-10	Afghan	8
2010-10	African	7
2010-10	Airlines	126
2010-10	Airport Lounges	11
2010-10	Airport Shuttles	23
2010-10	Airport Terminals	25
2010-10	Airports	885
2010-10	Amateur Sports Teams	32
2010-10	American (New)	3844
2010-10	American (Traditional)	4247
2010-10	Amusement Parks	148
2010-10	Animal Physical Therapy	4
2010-10	Animal Shelters	16
2010-10	Antiques	74
2010-10	Apartments	77
2010-10	Appliances	202
2010-10	Appliances & Repair	63
2010-10	Aquarium Services	2
2010-10	Aquariums	33
2010-10	Arabic	3
2010-10	Arcades	41
2010-10	Archery	1
2010-10	Argentine	29
2010-10	Art Classes	16
2010-10	Art Galleries	187
2010-10	Art Museums	57
2010-10	Art Schools	37
2010-10	Art Supplies	38
2010-10	Arts & Crafts	155
2010-10	Arts & Entertainment	2975
2010-10	Asian Fusion	546
2010-10	Attraction Farms	2
2010-10	Auction Houses	1
2010-10	Austrian	1
2010-10	Auto Customization	3
2010-10	Auto Detailing	19
2010-10	Auto Glass Services	2
2010-10	Auto Insurance	5
2010-10	Auto Loan Providers	2
2010-10	Auto Parts & Supplies	64
2010-10	Auto Repair	107
2010-10	Auto Security	1
2010-10	Automotive	629
2010-10	Baby Gear & Furniture	21
2010-10	Badminton	1
2010-10	Bagels	424
2010-10	Bakeries	1117
2010-10	Bangladeshi	1
2010-10	Banks & Credit Unions	72
2010-10	Bar Crawl	1
2010-10	Barbeque	504
2010-10	Barbers	73
2010-10	Bars	6960
2010-10	Bartenders	5
2010-10	Baseball Fields	42
2010-10	Basque	61
2010-10	Battery Stores	2
2010-10	Batting Cages	3
2010-10	Beaches	56
2010-10	Beauty & Spas	653
2010-10	Bed & Breakfast	74
2010-10	Beer	1296
2010-10	Beer Bar	311
2010-10	Beer Gardens	58
2010-10	Beer Tours	19
2010-10	Belgian	50
2010-10	Bespoke Clothing	4
2010-10	Beverage Store	6
2010-10	Bike Rentals	27
2010-10	Bike Repair/Maintenance	29
2010-10	Bikes	50
2010-10	Bird Shops	1
2010-10	Blow Dry/Out Services	6
2010-10	Boat Charters	5
2010-10	Boat Tours	7
2010-10	Boating	32
2010-10	Bocce Ball	1
2010-10	Body Shops	23
2010-10	Books	243
2010-10	Bookstores	149
2010-10	Boot Camps	4
2010-10	Botanical Gardens	88
2010-10	Bowling	65
2010-10	Brasseries	46
2010-10	Brazilian	34
2010-10	Brazilian Jiu-jitsu	1
2010-10	Breakfast & Brunch	3182
2010-10	Breweries	506
2010-10	Brewing Supplies	6
2010-10	Brewpubs	117
2010-10	Bridal	9
2010-10	British	81
2010-10	Bubble Tea	45
2010-10	Buffets	184
2010-10	Building Supplies	87
2010-10	Burgers	1798
2010-10	Burmese	3
2010-10	Bus Tours	2
2010-10	Buses	1
2010-10	Butcher	45
2010-10	CSA	9
2010-10	Cabaret	3
2010-10	Cafes	977
2010-10	Cajun/Creole	838
2010-10	Cambodian	7
2010-10	Campgrounds	17
2010-10	Canadian (New)	26
2010-10	Candle Stores	3
2010-10	Candy Stores	145
2010-10	Cannabis Clinics	4
2010-10	Cantonese	23
2010-10	Car Dealers	49
2010-10	Car Inspectors	2
2010-10	Car Rental	247
2010-10	Car Stereo Installation	21
2010-10	Car Wash	41
2010-10	Car Window Tinting	1
2010-10	Cardio Classes	63
2010-10	Cardiologists	29
2010-10	Cards & Stationery	54
2010-10	Caribbean	114
2010-10	Carpet Cleaning	1
2010-10	Carpeting	1
2010-10	Casinos	283
2010-10	Caterers	951
2010-10	Champagne Bars	3
2010-10	Cheese Shops	144
2010-10	Cheesesteaks	242
2010-10	Chicken Shop	95
2010-10	Chicken Wings	487
2010-10	Child Care & Day Care	79
2010-10	Children's Clothing	71
2010-10	Children's Museums	28
2010-10	Chinese	753
2010-10	Chiropractors	8
2010-10	Chocolatiers & Shops	196
2010-10	Christmas Trees	10
2010-10	Churches	46
2010-10	Cideries	8
2010-10	Cigar Bars	7
2010-10	Cinema	337
2010-10	Circuit Training Gyms	2
2010-10	Climbing	6
2010-10	Cocktail Bars	780
2010-10	Coffee & Tea	3241
2010-10	Coffee Roasteries	117
2010-10	Colleges & Universities	256
2010-10	Colombian	5
2010-10	Comedy Clubs	35
2010-10	Comfort Food	271
2010-10	Comic Books	28
2010-10	Commercial Truck Dealers	1
2010-10	Community Centers	11
2010-10	Community Service/Non-Profit	131
2010-10	Computers	166
2010-10	Condominiums	1
2010-10	Contractors	24
2010-10	Convenience Stores	671
2010-10	Cooking Classes	1
2010-10	Cooking Schools	4
2010-10	Cosmetic Dentists	11
2010-10	Cosmetic Surgeons	3
2010-10	Cosmetics & Beauty Supply	209
2010-10	Cosmetology Schools	8
2010-10	Costumes	35
2010-10	Counseling & Mental Health	5
2010-10	Country Clubs	11
2010-10	Couriers & Delivery Services	23
2010-10	Courthouses	11
2010-10	Cremation Services	1
2010-10	Creperies	67
2010-10	Cuban	89
2010-10	Cultural Center	11
2010-10	Cupcakes	45
2010-10	Custom Cakes	34
2010-10	Customized Merchandise	1
2010-10	Cycling Classes	22
2010-10	Dance Clubs	327
2010-10	Dance Schools	53
2010-10	Dance Studios	3
2010-10	Dance Wear	1
2010-10	Data Recovery	4
2010-10	Day Camps	9
2010-10	Day Spas	143
2010-10	Delicatessen	11
2010-10	Delis	938
2010-10	Dentists	29
2010-10	Department Stores	772
2010-10	Departments of Motor Vehicles	5
2010-10	Dermatologists	9
2010-10	Desserts	1031
2010-10	Diagnostic Imaging	4
2010-10	Diagnostic Services	6
2010-10	Dialysis Clinics	1
2010-10	Dim Sum	73
2010-10	Diners	772
2010-10	Dinner Theater	65
2010-10	Disc Golf	6
2010-10	Discount Store	135
2010-10	Distilleries	18
2010-10	Dive Bars	597
2010-10	Diving	3
2010-10	Do-It-Yourself Food	20
2010-10	Doctors	120
2010-10	Dog Parks	103
2010-10	Dog Walkers	10
2010-10	Donairs	1
2010-10	Donation Center	6
2010-10	Donuts	296
2010-10	Drive-In Theater	3
2010-10	Drive-Thru Bars	4
2010-10	Driving Schools	1
2010-10	Drugstores	627
2010-10	Dry Cleaning	10
2010-10	Dry Cleaning & Laundry	55
2010-10	Ear Nose & Throat	1
2010-10	Eatertainment	12
2010-10	Education	463
2010-10	Educational Services	6
2010-10	Egyptian	3
2010-10	Electricians	3
2010-10	Electronics	424
2010-10	Electronics Repair	12
2010-10	Elementary Schools	75
2010-10	Embassy	1
2010-10	Emergency Medicine	1
2010-10	Emergency Pet Hospital	3
2010-10	Emergency Rooms	10
2010-10	Empanadas	3
2010-10	Employment Agencies	60
2010-10	Endodontists	2
2010-10	Escape Games	3
2010-10	Estate Liquidation	1
2010-10	Ethical Grocery	2
2010-10	Ethiopian	18
2010-10	Ethnic Food	291
2010-10	Ethnic Grocery	2
2010-10	Event Photography	2
2010-10	Event Planning & Services	3198
2010-10	Eyebrow Services	2
2010-10	Eyelash Service	16
2010-10	Eyewear & Opticians	22
2010-10	Fabric Stores	9
2010-10	Falafel	6
2010-10	Family Practice	14
2010-10	Farmers Market	270
2010-10	Farms	18
2010-10	Fashion	1249
2010-10	Fast Food	1293
2010-10	Festivals	105
2010-10	Filipino	2
2010-10	Financial Advising	13
2010-10	Financial Services	135
2010-10	Fish & Chips	66
2010-10	Fishing	13
2010-10	Fitness & Instruction	515
2010-10	Fitness/Exercise Equipment	18
2010-10	Flea Markets	14
2010-10	Flooring	3
2010-10	Floral Designers	1
2010-10	Florists	234
2010-10	Flowers & Gifts	485
2010-10	Fondue	15
2010-10	Food	9368
2010-10	Food Court	79
2010-10	Food Delivery Services	165
2010-10	Food Stands	127
2010-10	Food Tours	1
2010-10	Food Trucks	58
2010-10	Formal Wear	7
2010-10	Framing	11
2010-10	French	385
2010-10	Fruits & Veggies	240
2010-10	Fuel Docks	1
2010-10	Funeral Services & Cemeteries	27
2010-10	Furniture Assembly	1
2010-10	Furniture Repair	2
2010-10	Furniture Reupholstery	3
2010-10	Furniture Stores	264
2010-10	Gardeners	4
2010-10	Gas Stations	230
2010-10	Gastropubs	477
2010-10	Gay Bars	125
2010-10	Gelato	68
2010-10	General Dentistry	26
2010-10	German	94
2010-10	Gift Shops	179
2010-10	Glass & Mirrors	1
2010-10	Gluten-Free	341
2010-10	Go Karts	3
2010-10	Gold Buyers	1
2010-10	Golf	72
2010-10	Golf Equipment	8
2010-10	Golf Equipment Shops	1
2010-10	Golf Lessons	3
2010-10	Graphic Design	4
2010-10	Greek	239
2010-10	Grocery	1609
2010-10	Guest Houses	7
2010-10	Guitar Stores	8
2010-10	Gun/Rifle Ranges	11
2010-10	Guns & Ammo	21
2010-10	Gunsmith	1
2010-10	Gymnastics	3
2010-10	Gyms	436
2010-10	Hair Extensions	15
2010-10	Hair Loss Centers	1
2010-10	Hair Removal	83
2010-10	Hair Salons	204
2010-10	Hair Stylists	33
2010-10	Halal	34
2010-10	Handyman	1
2010-10	Hardware Stores	136
2010-10	Hats	13
2010-10	Haunted Houses	24
2010-10	Hawaiian	36
2010-10	Head Shops	7
2010-10	Health & Medical	511
2010-10	Health Insurance Offices	12
2010-10	Health Markets	404
2010-10	Health Retreats	7
2010-10	Heating & Air Conditioning/HVAC	2
2010-10	Herbs & Spices	6
2010-10	Hiking	55
2010-10	Himalayan/Nepalese	6
2010-10	Hindu Temples	1
2010-10	Historical Tours	33
2010-10	Hobby Shops	73
2010-10	Holiday Decorations	1
2010-10	Holistic Animal Care	4
2010-10	Home & Garden	728
2010-10	Home & Rental Insurance	4
2010-10	Home Automation	4
2010-10	Home Decor	189
2010-10	Home Health Care	2
2010-10	Home Network Installation	4
2010-10	Home Organization	6
2010-10	Home Services	353
2010-10	Home Theatre Installation	9
2010-10	Hong Kong Style Cafe	12
2010-10	Hookah Bars	29
2010-10	Horse Boarding	1
2010-10	Horse Racing	4
2010-10	Horseback Riding	2
2010-10	Hospice	1
2010-10	Hospitalists	1
2010-10	Hospitals	111
2010-10	Hostels	4
2010-10	Hot Dogs	154
2010-10	Hot Pot	3
2010-10	Hot Tub & Pool	1
2010-10	Hotel bar	2
2010-10	Hotels	1367
2010-10	Hotels & Travel	2843
2010-10	House Sitters	1
2010-10	Hungarian	2
2010-10	Hunting & Fishing Supplies	21
2010-10	Hypnosis/Hypnotherapy	1
2010-10	IT Services & Computer Repair	156
2010-10	Iberian	18
2010-10	Ice Cream & Frozen Yogurt	681
2010-10	Imported Food	21
2010-10	Indian	193
2010-10	Indonesian	3
2010-10	Indoor Playcentre	3
2010-10	Insurance	18
2010-10	Interior Design	24
2010-10	Internal Medicine	5
2010-10	International	3
2010-10	International Grocery	31
2010-10	Internet Cafes	66
2010-10	Internet Service Providers	36
2010-10	Interval Training Gyms	10
2010-10	Investing	57
2010-10	Irish	300
2010-10	Irish Pub	104
2010-10	Irrigation	1
2010-10	Israeli	3
2010-10	Italian	1414
2010-10	Japanese	599
2010-10	Jazz & Blues	244
2010-10	Jewelry	97
2010-10	Jewelry Repair	2
2010-10	Juice Bars & Smoothies	442
2010-10	Junk Removal & Hauling	1
2010-10	Karaoke	117
2010-10	Karate	3
2010-10	Kebab	15
2010-10	Keys & Locksmiths	13
2010-10	Kickboxing	1
2010-10	Kids Activities	18
2010-10	Kids Hair Salons	1
2010-10	Kitchen & Bath	66
2010-10	Kitchen Incubators	1
2010-10	Kitchen Supplies	2
2010-10	Knife Sharpening	2
2010-10	Knitting Supplies	18
2010-10	Korean	149
2010-10	Kosher	27
2010-10	Lakes	7
2010-10	Landmarks & Historical Buildings	387
2010-10	Landscape Architects	1
2010-10	Landscaping	2
2010-10	Language Schools	9
2010-10	Laotian	19
2010-10	Laser Hair Removal	10
2010-10	Laser Tag	3
2010-10	Latin American	213
2010-10	Laundromat	6
2010-10	Laundry Services	52
2010-10	Lawyers	13
2010-10	Leather Goods	9
2010-10	Lebanese	16
2010-10	Leisure Centers	4
2010-10	Libraries	42
2010-10	Life Insurance	5
2010-10	Lighting Fixtures & Equipment	25
2010-10	Lighting Stores	3
2010-10	Limos	30
2010-10	Lingerie	18
2010-10	Live/Raw Food	56
2010-10	Livestock Feed & Supply	4
2010-10	Local Flavor	1232
2010-10	Local Services	811
2010-10	Lounges	892
2010-10	Luggage	2
2010-10	Macarons	14
2010-10	Mags	243
2010-10	Mailbox Centers	21
2010-10	Makeup Artists	51
2010-10	Malaysian	37
2010-10	Martial Arts	13
2010-10	Mass Media	38
2010-10	Massage	73
2010-10	Massage Schools	1
2010-10	Massage Therapy	19
2010-10	Maternity Wear	10
2010-10	Mattresses	31
2010-10	Meat Shops	208
2010-10	Medical Centers	81
2010-10	Medical Spas	8
2010-10	Medical Supplies	1
2010-10	Meditation Centers	4
2010-10	Mediterranean	361
2010-10	Men's Clothing	282
2010-10	Men's Hair Salons	19
2010-10	Mexican	1477
2010-10	Middle Eastern	160
2010-10	Middle Schools & High Schools	16
2010-10	Military Surplus	1
2010-10	Mini Golf	15
2010-10	Mobile Phone Accessories	26
2010-10	Mobile Phone Repair	26
2010-10	Mobile Phones	232
2010-10	Modern European	78
2010-10	Mongolian	15
2010-10	Moroccan	9
2010-10	Mortgage Brokers	37
2010-10	Mortgage Lenders	1
2010-10	Motorcycle Dealers	6
2010-10	Motorcycle Gear	4
2010-10	Motorcycle Repair	8
2010-10	Mountain Biking	1
2010-10	Movers	11
2010-10	Museums	349
2010-10	Music & DVDs	91
2010-10	Music & Video	243
2010-10	Music Venues	1079
2010-10	Musical Instrument Services	9
2010-10	Musical Instruments & Teachers	23
2010-10	Musicians	29
2010-10	Nail Salons	127
2010-10	Nail Technicians	7
2010-10	Naturopathic/Holistic	3
2010-10	New Mexican Cuisine	6
2010-10	Newspapers & Magazines	8
2010-10	Nicaraguan	1
2010-10	Nightlife	7723
2010-10	Noodles	204
2010-10	Notaries	25
2010-10	Nurseries & Gardening	199
2010-10	Nutritionists	20
2010-10	Obstetricians & Gynecologists	32
2010-10	Occupational Therapy	4
2010-10	Office Equipment	39
2010-10	Oil Change Stations	45
2010-10	Oncologist	6
2010-10	Ophthalmologists	4
2010-10	Optometrists	8
2010-10	Oral Surgeons	9
2010-10	Organic Stores	203
2010-10	Orthodontists	4
2010-10	Orthopedists	3
2010-10	Osteopaths	3
2010-10	Outdoor Furniture Stores	18
2010-10	Outdoor Gear	92
2010-10	Outlet Stores	25
2010-10	Packing Services	1
2010-10	Packing Supplies	1
2010-10	Paddleboarding	3
2010-10	Paint & Sip	1
2010-10	Paint Stores	8
2010-10	Paint-Your-Own Pottery	1
2010-10	Pakistani	120
2010-10	Pan Asian	19
2010-10	Pancakes	3
2010-10	Parking	143
2010-10	Parks	656
2010-10	Party & Event Planning	219
2010-10	Party Bus Rentals	2
2010-10	Party Equipment Rentals	44
2010-10	Party Supplies	18
2010-10	Passport & Visa Services	1
2010-10	Pasta Shops	43
2010-10	Patisserie/Cake Shop	6
2010-10	Pawn Shops	1
2010-10	Pediatric Dentists	4
2010-10	Pediatricians	25
2010-10	Performing Arts	326
2010-10	Perfume	8
2010-10	Periodontists	5
2010-10	Permanent Makeup	10
2010-10	Persian/Iranian	25
2010-10	Personal Care Services	3
2010-10	Personal Chefs	2
2010-10	Personal Shopping	9
2010-10	Peruvian	25
2010-10	Pet Adoption	9
2010-10	Pet Boarding	8
2010-10	Pet Groomers	95
2010-10	Pet Hospice	1
2010-10	Pet Services	171
2010-10	Pet Sitting	97
2010-10	Pet Stores	108
2010-10	Pet Training	66
2010-10	Pets	278
2010-10	Petting Zoos	3
2010-10	Pharmacy	156
2010-10	Photographers	10
2010-10	Photography Stores & Services	118
2010-10	Physical Therapy	18
2010-10	Piano Bars	51
2010-10	Pick Your Own Farms	15
2010-10	Pickleball	2
2010-10	Piercing	10
2010-10	Pilates	34
2010-10	Pizza	1537
2010-10	Planetarium	25
2010-10	Playgrounds	64
2010-10	Plumbing	1
2010-10	Plus Size Fashion	5
2010-10	Podiatrists	1
2010-10	Police Departments	2
2010-10	Pool & Hot Tub Service	1
2010-10	Pool Cleaners	1
2010-10	Pool Halls	55
2010-10	Pop-Up Restaurants	20
2010-10	Portuguese	3
2010-10	Post Offices	51
2010-10	Preschools	77
2010-10	Pretzels	20
2010-10	Print Media	4
2010-10	Printing Services	56
2010-10	Private Schools	1
2010-10	Professional Services	327
2010-10	Professional Sports Teams	87
2010-10	Propane	6
2010-10	Property Management	21
2010-10	Psychiatrists	2
2010-10	Psychologists	3
2010-10	Public Art	7
2010-10	Public Markets	84
2010-10	Public Services & Government	606
2010-10	Public Transportation	163
2010-10	Pubs	1587
2010-10	Puerto Rican	5
2010-10	Pumpkin Patches	11
2010-10	RV Dealers	2
2010-10	RV Parks	3
2010-10	RV Repair	2
2010-10	Race Tracks	1
2010-10	Races & Competitions	2
2010-10	Radio Stations	13
2010-10	Rafting/Kayaking	4
2010-10	Ramen	16
2010-10	Real Estate	140
2010-10	Real Estate Agents	6
2010-10	Real Estate Services	5
2010-10	Recording & Rehearsal Studios	1
2010-10	Recreation Centers	60
2010-10	Recycling Center	1
2010-10	Reflexology	6
2010-10	Registration Services	1
2010-10	Rehabilitation Center	6
2010-10	Reiki	1
2010-10	Religious Items	1
2010-10	Religious Organizations	64
2010-10	Resorts	194
2010-10	Restaurant Supplies	1
2010-10	Restaurants	19020
2010-10	Retirement Homes	6
2010-10	Roadside Assistance	1
2010-10	Rock Climbing	1
2010-10	Rugs	7
2010-10	Russian	9
2010-10	Safe Stores	1
2010-10	Safety Equipment	1
2010-10	Salad	1036
2010-10	Sandwiches	3110
2010-10	Saunas	1
2010-10	Scandinavian	14
2010-10	Scooter Rentals	1
2010-10	Scooter Tours	1
2010-10	Scottish	12
2010-10	Screen Printing	2
2010-10	Screen Printing/T-Shirt Printing	1
2010-10	Scuba Diving	2
2010-10	Seafood	1686
2010-10	Seafood Markets	120
2010-10	Security Systems	2
2010-10	Self Storage	9
2010-10	Service Stations	5
2010-10	Session Photography	1
2010-10	Sewing & Alterations	18
2010-10	Shades & Blinds	1
2010-10	Shanghainese	7
2010-10	Shared Office Spaces	2
2010-10	Shaved Ice	18
2010-10	Shipping Centers	86
2010-10	Shoe Repair	16
2010-10	Shoe Stores	165
2010-10	Shopping	3995
2010-10	Shopping Centers	682
2010-10	Shredding Services	1
2010-10	Signmaking	11
2010-10	Singaporean	17
2010-10	Skate Parks	21
2010-10	Skate Shops	1
2010-10	Skating Rinks	48
2010-10	Ski & Snowboard Shops	5
2010-10	Skilled Nursing	3
2010-10	Skin Care	77
2010-10	Skydiving	1
2010-10	Smog Check Stations	3
2010-10	Smokehouse	42
2010-10	Soccer	2
2010-10	Social Clubs	12
2010-10	Soul Food	124
2010-10	Soup	409
2010-10	Southern	481
2010-10	Souvenir Shops	148
2010-10	Spanish	128
2010-10	Speakeasies	3
2010-10	Special Education	2
2010-10	Specialty Food	1385
2010-10	Specialty Schools	153
2010-10	Spin Classes	3
2010-10	Spiritual Shop	8
2010-10	Sporting Goods	279
2010-10	Sports Bars	1133
2010-10	Sports Clubs	118
2010-10	Sports Medicine	4
2010-10	Sports Wear	102
2010-10	Spray Tanning	8
2010-10	Stadiums & Arenas	316
2010-10	Steakhouses	750
2010-10	Street Vendors	19
2010-10	Strip Clubs	8
2010-10	Striptease Dancers	1
2010-10	Summer Camps	12
2010-10	Supernatural Readings	5
2010-10	Surf Shop	4
2010-10	Surfing	1
2010-10	Surgeons	1
2010-10	Sushi Bars	657
2010-10	Swimming Lessons/Schools	30
2010-10	Swimming Pools	47
2010-10	Swimwear	3
2010-10	Synagogues	4
2010-10	Syrian	2
2010-10	Szechuan	24
2010-10	TV Mounting	4
2010-10	Tabletop Games	15
2010-10	Tacos	185
2010-10	Taiwanese	10
2010-10	Tanning	48
2010-10	Tanning Beds	7
2010-10	Tapas Bars	170
2010-10	Tapas/Small Plates	190
2010-10	Tasting Classes	3
2010-10	Tattoo	19
2010-10	Tattoo Removal	2
2010-10	Tax Law	1
2010-10	Tax Services	1
2010-10	Taxis	18
2010-10	Tea Rooms	31
2010-10	Telecommunications	14
2010-10	Television Service Providers	25
2010-10	Television Stations	8
2010-10	Tennis	48
2010-10	Teppanyaki	4
2010-10	Tex-Mex	342
2010-10	Thai	319
2010-10	Thrift Stores	54
2010-10	Ticket Sales	73
2010-10	Tiki Bars	12
2010-10	Tires	99
2010-10	Tobacco Shops	93
2010-10	Tours	243
2010-10	Towing	5
2010-10	Town Car Service	2
2010-10	Toy Stores	81
2010-10	Traditional Chinese Medicine	3
2010-10	Train Stations	54
2010-10	Trainers	284
2010-10	Trains	6
2010-10	Transmission Repair	4
2010-10	Transportation	605
2010-10	Travel Services	54
2010-10	Truck Rental	3
2010-10	Turkish	25
2010-10	Tuscan	20
2010-10	Tutoring Centers	3
2010-10	Ukrainian	5
2010-10	Uniforms	2
2010-10	University Housing	9
2010-10	Urgent Care	17
2010-10	Urologists	1
2010-10	Used	116
2010-10	Used Bookstore	14
2010-10	Used Car Dealers	3
2010-10	Utilities	5
2010-10	Uzbek	1
2010-10	Vacation Rentals	28
2010-10	Vape Shops	4
2010-10	Vegan	329
2010-10	Vegetarian	717
2010-10	Venues & Event Spaces	1433
2010-10	Veterinarians	43
2010-10	Video Game Stores	12
2010-10	Video/Film Production	2
2010-10	Videographers	1
2010-10	Videos & Video Game Rental	35
2010-10	Vietnamese	352
2010-10	Vintage & Consignment	116
2010-10	Vinyl Records	32
2010-10	Visitor Centers	19
2010-10	Vitamins & Supplements	14
2010-10	Vocational & Technical School	2
2010-10	Waffles	40
2010-10	Walk-in Clinics	1
2010-10	Walking Tours	6
2010-10	Watches	3
2010-10	Water Parks	13
2010-10	Water Stores	1
2010-10	Waxing	56
2010-10	Wedding Chapels	1
2010-10	Wedding Planning	61
2010-10	Weight Loss Centers	22
2010-10	Wheel & Rim Repair	2
2010-10	Whiskey Bars	55
2010-10	Wholesale Stores	102
2010-10	Wholesalers	1
2010-10	Wigs	5
2010-10	Windows Installation	1
2010-10	Windshield Installation & Repair	2
2010-10	Wine & Spirits	1296
2010-10	Wine Bars	656
2010-10	Wine Tasting Classes	2
2010-10	Wine Tasting Room	32
2010-10	Wine Tours	11
2010-10	Wineries	137
2010-10	Women's Clothing	346
2010-10	Wraps	43
2010-10	Yoga	139
2010-10	Zoos	92
2010-11	Acai Bowls	19
2010-11	Accessories	182
2010-11	Accountants	1
2010-11	Acne Treatment	1
2010-11	Active Life	1514
2010-11	Acupuncture	13
2010-11	Adult	6
2010-11	Adult Education	25
2010-11	Adult Entertainment	55
2010-11	Advertising	1
2010-11	Aerial Fitness	2
2010-11	Afghan	7
2010-11	African	11
2010-11	Air Duct Cleaning	1
2010-11	Airlines	134
2010-11	Airport Lounges	11
2010-11	Airport Shuttles	26
2010-11	Airport Terminals	36
2010-11	Airports	929
2010-11	Allergists	2
2010-11	Amateur Sports Teams	46
2010-11	American (New)	3899
2010-11	American (Traditional)	4492
2010-11	Amusement Parks	119
2010-11	Animal Physical Therapy	2
2010-11	Animal Shelters	10
2010-11	Antiques	58
2010-11	Apartments	91
2010-11	Appliances	324
2010-11	Appliances & Repair	90
2010-11	Aquarium Services	4
2010-11	Aquariums	28
2010-11	Arabic	3
2010-11	Arcades	66
2010-11	Archery	3
2010-11	Argentine	16
2010-11	Art Classes	32
2010-11	Art Galleries	182
2010-11	Art Museums	52
2010-11	Art Schools	28
2010-11	Art Space Rentals	2
2010-11	Art Supplies	38
2010-11	Art Tours	1
2010-11	Arts & Crafts	145
2010-11	Arts & Entertainment	2942
2010-11	Asian Fusion	597
2010-11	Assisted Living Facilities	1
2010-11	Auction Houses	3
2010-11	Auto Customization	1
2010-11	Auto Detailing	35
2010-11	Auto Glass Services	4
2010-11	Auto Insurance	1
2010-11	Auto Loan Providers	5
2010-11	Auto Parts & Supplies	63
2010-11	Auto Repair	166
2010-11	Auto Security	1
2010-11	Automotive	717
2010-11	Baby Gear & Furniture	29
2010-11	Bagels	398
2010-11	Bakeries	1115
2010-11	Balloon Services	1
2010-11	Bangladeshi	1
2010-11	Banks & Credit Unions	86
2010-11	Bar Crawl	1
2010-11	Barbeque	517
2010-11	Barbers	66
2010-11	Barre Classes	2
2010-11	Bars	7084
2010-11	Bartenders	4
2010-11	Baseball Fields	3
2010-11	Basketball Courts	3
2010-11	Basque	44
2010-11	Battery Stores	2
2010-11	Batting Cages	2
2010-11	Beach Equipment Rentals	2
2010-11	Beaches	47
2010-11	Beauty & Spas	736
2010-11	Bed & Breakfast	71
2010-11	Beer	1361
2010-11	Beer Bar	266
2010-11	Beer Gardens	47
2010-11	Beer Tours	14
2010-11	Belgian	65
2010-11	Bespoke Clothing	1
2010-11	Beverage Store	12
2010-11	Bike Rentals	21
2010-11	Bike Repair/Maintenance	24
2010-11	Bikes	53
2010-11	Bistros	5
2010-11	Blood & Plasma Donation Centers	1
2010-11	Blow Dry/Out Services	10
2010-11	Boat Charters	6
2010-11	Boat Dealers	1
2010-11	Boat Repair	1
2010-11	Boat Tours	3
2010-11	Boating	24
2010-11	Bocce Ball	1
2010-11	Body Shops	39
2010-11	Books	252
2010-11	Bookstores	177
2010-11	Boot Camps	6
2010-11	Botanical Gardens	54
2010-11	Bounce House Rentals	1
2010-11	Bowling	71
2010-11	Brasseries	43
2010-11	Brazilian	43
2010-11	Breakfast & Brunch	3112
2010-11	Breweries	559
2010-11	Brewing Supplies	5
2010-11	Brewpubs	156
2010-11	Bridal	22
2010-11	British	105
2010-11	Bubble Tea	35
2010-11	Buffets	225
2010-11	Building Supplies	136
2010-11	Burgers	1924
2010-11	Burmese	3
